Date_UTC;Time_UTC;Event;Purposes_Of_Call;Time_Since_Previous_Report;Distance;Latitude_North_South;Latitude_Degree;Latitude_Minutes;Longitude_East_West;Longitude_Degree;Longitude_Minutes;Voyage_From;Voyage_To;Voyage_Number;Offhire_Reasons;Cargo_Mt;Time_Elapsed_Sailing;Time_Elapsed_Maneuvering;Time_Elapsed_Anchoring;Time_Elapsed_Drifting;ME_Consumption_HFO;ME_Consumption_LFO;ME_Consumption_MGO;AE_Consumption_HFO;AE_Consumption_LFO;AE_Consumption_MGO;Boiler_Consumption_HFO;Boiler_Consumption_LFO;Boiler_Consumption_MGO;Inert_gas_Consumption_MGO;ME_Consumption;ME_Consumption_BDN_2;ME_Consumption_BDN_3;AE_Consumption;Boiler_Consumption;Incinerator_Consumption;AE_Consumption_BDN_2;Boiler_Consumption_BDN_2;BDN_ROB;BDN_2_ROB;BDN_3_ROB;BDN_4_ROB;Cargo_heating_Consumption_HFO;Cargo_heating_Consumption_LFO;Cargo_heating_Consumption_MGO;Discharge_Pump_Work;Discharge_Pump_SFOC;DPP_Cargo_Pump_Consumption_MDO;Cargo_Heating_Consumption_BDN;ROB_Fuel_Total;Incinerator_Consumption_BDN_2;Source_System;Last_Updated
2025-01-01;11:00;Noon (Position) - Port;;24;0;N;51;15,64;E;4;15,39;BEANR;BEANR;202407-7-ESVIL-BEANR;;9797,08;0;0;0;0;;;;;;;;;;;;;;4,6;3,2;;;;59,9;14,1;;;;;;3160,5;185,91;;2,6;74;;OVDAPI;2026-04-15 06:59
2025-01-01;21:45;Departure;CargoOperations;10,75;0;N;51;15,73;E;4;15,51;BEANR;BEANR;202407-7-ESVIL-BEANR;;9797,08;0;0;0;0;;;;;;;;;;;;;;1,9;1,7;;;;56,3;14,1;;;;;;3136,98;185,91;;1,4;70,4;;OVDAPI;2026-04-15 06:59
2025-01-02;04:15;Begin of sea passage;;6,5;63;N;51;42,21;E;3;18,17;BEANR;NLRTM;202407-8-BEANR-NLRTM;;9797,08;0;6,5;0;0;;;;;;;;;;;5,2;;;1,3;0,5;;;;49,3;14,1;;;;;;;185,91;;0,4;63,4;;OVDAPI;2026-04-08 06:28
2025-01-02;06:00;End of sea passage;;1,75;25;N;51;57,91;E;3;40,91;BEANR;NLRTM;202407-8-BEANR-NLRTM;;9797,08;1,75;0;0;0;;;;;;;;;;;1,4;;;0,3;0,1;;;;47,5;14,1;;;;;;;185,91;;0,1;61,6;;OVDAPI;2026-04-08 06:28
2025-01-02;09:35;Arrival;;3,58;27;N;51;53,11;E;4;18,62;BEANR;NLRTM;202407-8-BEANR-NLRTM;;9797,08;0;3,58;0;0;;;;;;;;;;;1,5;;;0,7;0,5;;;;44,8;14,1;;;;;;;185,91;;0,4;58,9;;OVDAPI;2026-04-08 06:28
2025-01-02;11:00;Noon (Position) - Port;;1,42;0;N;51;53,11;E;4;18,62;NLRTM;NLRTM;202407-8-BEANR-NLRTM;;0;0;0;0;0;;;;;;;;;;;;;;0,2;0,2;;;;44,4;14,1;;;;;;;185,91;;0,1;58,5;;OVDAPI;2026-04-08 06:28
2025-01-03;11:00;Noon (Position) - Port;;24;0;N;51;53,11;E;4;18,62;NLRTM;NLRTM;202407-8-BEANR-NLRTM;;0;0;0;0;0;;;;;;;;;;;;;;4,4;2,6;;;;37,4;14,1;1150;;;;;7032,48;185,91;;2,1;1201,5;;OVDAPI;2026-04-08 06:28
2025-01-04;11:00;Noon (Position) - Port;;24;2;N;51;52,9;E;4;16,34;NLRTM;NLRTM;202407-8-BEANR-NLRTM;;0;0;0,72;0;0;;;;;;;;;;;0,3;;;4,1;0,7;;;;32,3;14,1;1150;;;;;6586,02;185,91;;;1196,4;;OVDAPI;2026-04-08 06:28
2025-01-05;11:00;Noon (Position) - Port;;24;3;N;51;52,81;E;4;18,22;NLRTM;NLRTM;202407-8-BEANR-NLRTM;;0;0;1,08;0;0;;;;;;;;;;;0,5;;;3,2;1;;;;27,6;14,1;1150;389,8;;;;;185,91;;;1581,5;;OVDAPI;2026-04-08 06:28
2025-01-06;11:00;Noon (Position) - Port;;24;0;N;51;53,52;E;4;16,99;NLRTM;NLRTM;202407-8-BEANR-NLRTM;;0;0;1,08;0;0;;;;;;;;;;;0,7;;;4,2;1,5;;;;21,2;14,1;1150;389,8;;;;2282,98;185,91;;;1575,1;;OVDAPI;2026-04-08 06:28
2025-01-07;07:45;Noon (Position) - Port;;20,75;0;N;51;53,53;E;4;17,02;NLRTM;NLRTM;202407-8-BEANR-NLRTM;;0;0;0;0;0;;;;;;;;;;;;;;3,2;1,6;;;;16,4;14,1;1150;389,8;;;;;185,91;;;1570,3;;OVDAPI;2026-04-08 06:28
2025-01-07;11:00;Noon (Position) - Port;;3,25;15;N;52;8,99;E;3;29,41;NLRTM;NLRTM;202407-2-BEANR-NLRTM;;0;0;3,25;0;0;;;;;;;;;;;3,1;;;0,5;0,3;;;;12,5;14,1;1150;389,8;;;;;185,91;;;1566,4;;OVDAdmin;2026-03-18 07:09
2025-01-08;11:00;Departure;CargoOperations;24;84;N;52;38,31;E;3;12,2;NLRTM;NLRTM;202407-8-BEANR-NLRTM;;0;0;24;0;0;;;;;;;;;;;3;2;;4,5;5;;;;0;14,1;1150;387,8;;;;;185,91;;;1551,9;;OVDAPI;2026-04-08 06:28
2025-01-08;15:30;Begin of sea passage;;4,5;35;N;52;24,83;E;2;35,16;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;0;4,5;0;0;;;;;;;;;;;2,5;;;1,1;0,4;;;;14,1;1150;383,8;;;;;;185,91;;;1547,9;;OVDAPI;2026-04-08 06:28
2025-01-09;11:00;Noon (Position) - Sea passage;;19,5;292;N;49;54,55;W;3;7,67;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;19,5;0;0;0;;;;;;;;;;;21,1;;;3,2;0,9;;;;14,1;1150;358,6;;;;;;185,91;;;1522,7;;OVDAPI;2026-04-08 06:28
2025-01-10;12:00;Noon (Position) - Sea passage;;25;301;N;46;55,65;W;9;11,81;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;25;0;0;0;;;;;;;;;;;8,1;14,1;4,8;2,3;0,9;;1,3;0,3;0;1142;348,9;;;;;;185,91;;;1490,9;;OVDAPI;2026-04-08 06:28
2025-01-11;12:00;Noon (Position) - Sea passage;;24;310;N;43;36,28;W;14;45,31;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;24;0;0;0;;;;;;;;;;;26;;;3,5;0,2;;;;1112,3;348,9;;;;;;;185,91;;;1461,2;;OVDAPI;2026-04-08 06:28
2025-01-12;13:00;Noon (Position) - Sea passage;;25;324;N;40;4;W;20;4,3;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;25;0;0;0;;;;;;;;;;;27;;;3,7;;;;;1081,6;348,9;;;;;;;185,91;;;1430,5;;OVDAPI;2026-04-08 06:28
2025-01-13;13:00;Noon (Position) - Sea passage;;24;298;N;36;46,81;W;24;57,22;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;24;0;0;0;;;;;;;;;;;26;;;3,7;;;;;1051,9;348,9;;;;;;;185,91;;;1400,8;;OVDAPI;2026-04-08 06:28
2025-01-14;14:00;Noon (Position) - Sea passage;;25;313;N;34;34,59;W;30;43,46;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;25;0;0;0;;;;;;;;;;;27;;;4;;;;;1020,9;348,9;;;;;;;185,91;;;1369,8;;OVDAPI;2026-04-08 06:28
2025-01-15;14:00;Noon (Position) - Sea passage;;24;274;N;33;26,92;W;35;59,62;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;24;0;0;0;;;;;;;;;;;26;;;3,7;;;;;991,2;348,9;;;;;;;185,91;;;1340,1;;OVDAPI;2026-04-08 06:28
2025-01-16;14:00;Noon (Position) - Sea passage;;24;316;N;31;10,67;W;41;30,55;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;24;0;0;0;;;;;;;;;;;29,3;;;3,5;;;;;958,4;348,9;;;;;;;185,91;;;1307,3;;OVDAPI;2026-04-08 06:28
2025-01-17;15:00;Noon (Position) - Sea passage;;25;317;N;30;10,77;W;47;28,44;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;25;0;0;0;;;;;;;;;;;31,2;;;3,5;;;;;923,7;348,9;;;;;;;185,91;;;1272,6;;OVDAPI;2026-04-08 06:28
2025-01-18;15:00;Noon (Position) - Sea passage;;24;328;N;29;3;W;53;38,1;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;24;0;0;0;;;;;;;;;;;31,2;;;3,2;;;;;889,3;348,9;;;;;;;185,91;;;1238,2;;OVDAPI;2026-04-08 06:28
2025-01-19;16:00;Noon (Position) - Sea passage;;25;380;N;27;50,88;W;60;36,86;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;25;0;0;0;;;;;;;;;;;33,1;;;3,5;;;;;852,7;348,9;;;;;;;185,91;;;1201,6;;OVDAPI;2026-04-08 06:28
2025-01-20;16:00;Noon (Position) - Sea passage;;24;367;N;26;57,35;W;67;26,95;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;24;0;0;0;;;;;;;;;;;30,2;;;6,1;;;;;816,4;348,9;;;;;;;185,91;;;1165,3;;OVDAPI;2026-04-08 06:28
2025-01-21;17:00;Noon (Position) - Sea passage;;25;390;N;26;0,51;W;74;35,31;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;25;0;0;0;;;;;;;;;;;32,3;;;7,2;;;;;776,9;348,9;;;;;;;185,91;;;1125,8;;OVDAPI;2026-04-08 06:28
2025-01-22;17:00;Noon (Position) - Sea passage;;24;366;N;24;31,27;W;79;57,61;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;24;0;0;0;;;;;;;;;;;29,3;;;7,3;0,4;;;;739,9;348,9;;;;;;;185,91;;;1088,8;;OVDAPI;2026-04-08 06:28
2025-01-23;17:00;Noon (Position) - Sea passage;;24;332;N;24;21,19;W;85;39,83;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;24;0;0;0;;;;;;;;;;;30,3;;;6,1;;;;;703,5;348,9;;;;;;;185,91;;;1052,4;;OVDAPI;2026-04-08 06:28
2025-01-24;18:00;Noon (Position) - Sea passage;;25;374;N;27;16,41;W;91;42,65;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;25;0;0;0;;;;;;;;;;;10,1;18,1;;1,5;;;2,2;0,2;691,9;328,4;;;;;;;185,91;;;1020,3;;OVDAPI;2026-04-08 06:28
2025-01-25;06:30;End of sea passage;;12,5;183;N;29;11,31;W;94;26,16;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;12,5;0;0;0;;;;;;;;;;;15,8;;;2,1;;;;;691,9;310,5;;;;;;;185,91;;;1002,4;;OVDAPI;2026-04-08 06:28
2025-01-25;11:00;Arrival;;4,5;43;N;29;36,52;W;95;1,42;NLRTM;USHOU;202407-9-NLRTM-USHOU;;0;0;4,5;0;0;;;;;;;;;;;2,3;;;0,6;0,1;;;;691,9;307,5;;;;;;;185,91;;;999,4;;OVDAPI;2026-04-08 06:28
2025-01-25;18:00;Noon (Position) - Port;;7;0;N;29;36,53;W;95;1,41;USHOU;USHOU;202407-9-NLRTM-USHOU;;32907,56;0;0;0;0;;;;;;;;;;;;;;0,8;0,2;;;;691,9;306,5;;;;;;;185,91;;;998,4;;OVDAPI;2026-04-08 06:28
2025-01-26;18:00;Noon (Position) - Port;;24;0;N;29;36,53;W;95;1,41;USHOU;USHOU;202407-9-NLRTM-USHOU;;32907,56;0;0;0;0;;;;;;;;;;;;;;4,2;0,7;;;;691,9;301,6;;;;;;;185,91;;;993,5;;OVDAPI;2026-04-08 06:28
2025-01-27;18:00;Noon (Position) - Port;;24;31;N;29;18,06;W;94;34,39;USHOU;USHOU;202407-9-NLRTM-USHOU;;32907,56;0;3,5;0;0;;;;;;;;;;;1,6;;;3,9;0,6;;;;691,9;295,5;;;;;;;185,91;;;987,4;;OVDAPI;2026-04-08 06:28
2025-01-28;18:00;Noon (Position) - Port;;24;0;N;29;18,04;W;94;34,38;USHOU;USHOU;202407-9-NLRTM-USHOU;;32907,56;0;0;0;0;;;;;;;;;;;;;;3,5;1,4;;;;691,9;290,6;;;;;;;185,91;;;982,5;;OVDAPI;2026-04-08 06:28
2025-01-29;18:00;Noon (Position) - Port;;24;46;N;29;44,26;W;95;7,73;USHOU;USHOU;202407-9-NLRTM-USHOU;;32907,56;0;5,38;0;0;;;;;;;;;;;3,4;;;4,2;1,4;;;;691,9;281,6;;;;;;;185,91;;;973,5;;OVDAPI;2026-04-08 06:28
2025-01-30;18:00;Noon (Position) - Port;;24;0;N;29;44,26;W;95;7,73;USHOU;USHOU;202407-9-NLRTM-USHOU;;32907,56;0;0;0;0;;;;;;;;;;;;;;4,6;1,9;;;;691,9;275,1;;;;;;;185,91;;1,2;967;;OVDAPI;2026-04-08 06:28
2025-01-31;18:00;Noon (Position) - Port;;24;2,1;N;29;44,97;W;95;5,75;USHOU;USHOU;202407-9-NLRTM-USHOU;;32907,56;0;0,87;0;0;;;;;;;;;;;0,6;;;3,8;2;;;;691,9;268,7;;;;;;;185,91;;1,3;960,6;;OVDAPI;2026-04-08 06:28
2025-02-01;09:50;Departure;CargoOperations;15,83;0;N;29;44,97;W;95;5,75;USHOU;USHOU;202407-9-NLRTM-USHOU;;32907,56;0;0;0;0;;;;;;;;;;;;;;2,4;1,3;;;;691,9;265;;;;;;;185,91;;0,8;956,9;;OVDAPI;2026-04-08 06:28
2025-02-01;14:10;Begin of sea passage;;4,33;43;N;29;17,09;W;94;36,69;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;0;4,33;0;0;;;;;;;;;;;3,5;;;1,3;0,2;;;;691,9;260;;;;;;;185,91;;0,1;951,9;;OVDAPI;2026-03-14 17:01
2025-02-01;18:00;Noon (Position) - Sea passage;;3,83;51;N;28;50,66;W;93;58,11;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;3,83;0;0;0;;;;;;;;;;;4,2;;;0,9;0,3;;;;691,9;254,6;;;;;;;185,91;;0,2;946,5;;OVDAPI;2026-03-14 17:01
2025-02-02;18:00;Noon (Position) - Sea passage;;24;338;N;25;43,33;W;88;46,38;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;24;0;0;0;;;;;;;;;;;25,5;;;3,1;1,5;;;;691,9;224,5;;;;;;;185,91;;1;916,4;;OVDAPI;2026-03-14 17:01
2025-02-03;17:00;Noon (Position) - Sea passage;;23;346;N;23;40,92;W;82;53,51;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;23;0;0;0;;;;;;;;;;;24,7;;;3;1,2;;;;663;224,5;;;;;;;185,91;;0,8;887,5;;OVDAPI;2026-03-14 17:01
2025-02-04;17:00;Noon (Position) - Sea passage;;24;377;N;27;36,42;W;78;56,29;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;24;0;0;0;;;;;;;;;;;25,9;;;3;0,8;;;;633,3;224;;;;;;;185,91;;0,6;857,3;0,5;OVDAPI;2026-03-14 17:01
2025-02-05;16:00;Noon (Position) - Sea passage;;23;316;N;28;14,99;W;73;8,46;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;23;0;0;0;;;;;;;;;;;24,8;;;3;1,7;;;;603,8;224;;;;;;;185,91;;1,1;827,8;;OVDAPI;2026-03-14 17:01
2025-02-06;16:00;Noon (Position) - Sea passage;;24;330;N;30;19,26;W;67;14,22;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;24;0;0;0;;;;;;;;;;;25,9;;;4,1;1,8;;;;572;224;;;;;;;185,91;;1,2;796;;OVDAPI;2026-03-14 17:01
2025-02-07;15:00;Noon (Position) - Sea passage;;23;331;N;32;16,91;W;61;29,8;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;23;0;0;0;;;;;;;;;;;24,8;;;3;2,3;;;;541,9;224;;;;;;;185,91;;1,7;765,9;;OVDAPI;2026-03-14 17:01
2025-02-08;15:00;Noon (Position) - Sea passage;;24;336;N;34;26;W;55;6,2;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;24;0;0;0;;;;;;;;;;;26;;;3,1;3;;;;509,8;224;;;;;;;185,91;;2,5;733,8;;OVDAPI;2026-03-14 17:01
2025-02-09;15:00;Noon (Position) - Sea passage;;24;314;N;36;22,95;W;49;9,48;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;24;0;0;0;;;;;;;;;;;25,9;;;3,3;2,7;;;;477,9;224;;;;;;;185,91;;2,2;701,9;;OVDAPI;2026-03-14 17:01
2025-02-10;14:00;Noon (Position) - Sea passage;;23;319;N;38;21;W;42;58,5;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;23;0;0;0;;;;;;;;;;;24,9;;;3,1;1,9;;;;448;224;;;;;;;185,91;;1,6;672;;OVDAPI;2026-03-14 17:01
2025-02-11;14:00;Noon (Position) - Sea passage;;24;336;N;40;25,7;W;36;15,6;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;24;0;0;0;;;;;;;;;;;26,1;;;4,3;2,4;;;;415,2;224;;;;;;;185,91;;1,9;639,2;;OVDAPI;2026-03-14 17:01
2025-02-12;13:00;Noon (Position) - Sea passage;;23;300;N;42;15,4;W;30;9,1;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;23;0;0;0;;;;;;;;;;;24,8;;;3;2;;;;385,4;224;;;;;;;185,91;;1,6;609,4;;OVDAPI;2026-03-14 17:01
2025-02-13;13:00;Noon (Position) - Sea passage;;24;314;N;44;12,44;W;23;28,63;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;24;0;0;0;;;;;;;;;;;26;;;3,1;2,5;;;;353,8;224;;;;;;;185,91;;2;577,8;;OVDAPI;2026-03-14 17:01
2025-02-14;12:00;Noon (Position) - Sea passage;;23;291;N;46;7,3;W;17;6,1;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;23;0;0;0;;;;;;;;;;;24,9;;;3,5;3,4;;;;322;224;;;;;;;185,91;;2,6;546;;OVDAPI;2026-03-14 17:01
2025-02-15;12:00;Noon (Position) - Sea passage;;24;300;N;47;51,74;W;10;19,95;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;24;0;0;0;;;;;;;;;;;25,8;;;3;2,5;;;;290,7;224;;;;;;;185,91;;2;514,7;;OVDAPI;2026-03-14 17:01
2025-02-16;11:00;Noon (Position) - Sea passage;;23;311;N;49;47,97;W;2;59,87;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;23;0;0;0;;;;;;;;;;;10;14,5;;1,1;1;;1,7;1,7;278,6;206,1;;;;;;;185,91;;1,5;484,7;;OVDAPI;2026-03-14 17:01
2025-02-17;06:40;End of sea passage;;19,67;239;N;51;21,69;E;2;28,87;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;19,67;0;0;0;;;;;;;;;;;21;;;3,2;3,5;;;;293,6;178,4;;;;;;;185,91;;2,9;472;;OVDAPI;2026-03-14 17:01
2025-02-17;11:00;Noon (Position) - Sea passage;;4,33;12;N;51;21,67;E;2;52,78;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;0;2,75;1,58;0;;;;;;;;;;;1,5;;;1,1;0,8;;;;293,6;175;;;;;;;185,91;;0,6;468,6;;OVDAPI;2026-03-14 17:01
2025-02-17;19:35;Arrival;;8,58;70;N;51;15,64;E;4;15,39;USHOU;NLTNZ;202501-1-USHOU-NLTNZ;;32907,56;0;8,58;0;0;;;;;;;;;;;4,1;;;2,2;1,5;;;;293,6;167,2;;;;;;;185,91;;1,1;460,8;;OVDAPI;2026-03-14 17:01
2025-02-18;11:00;Noon (Position) - Port;;15,42;0;N;51;15,64;E;4;15,39;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;0;0;0;;;;;;;;;;;;;;2;3,1;;;;293,6;162,1;;;;;;;185,91;;1,9;455,7;;OVDAPI;2026-03-14 17:01
2025-02-19;11:00;Noon (Position) - Port;;24;0;N;51;15,64;E;4;15,39;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;0;0;0;;;;;;;;;;;;;;6,6;4,5;;;;293,6;151;;;;;;15750;185,91;;3,5;444,6;;OVDAPI;2026-03-14 17:01
2025-02-20;11:00;Noon (Position) - Port;;24;0;N;51;15,64;E;4;15,39;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;0;0;0;;;;;;;;;;;;;;5,5;6,8;;;;293,6;138,7;;;;;;11396;185,91;;1,9;432,3;;OVDAPI;2026-03-14 17:01
2025-02-21;11:00;Noon (Position) - Port;;24;13,2;N;51;14,96;E;4;21,47;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;5,63;0;0;;;;;;;;;;;0,5;;;4,5;2,6;;;;293,6;131,1;;;;;;3285,52;185,91;;1,4;424,7;;OVDAPI;2026-03-14 17:01
2025-02-22;11:00;Noon (Position) - Port;;24;4,7;N;51;18,9;E;4;18,79;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;1,33;0;0;;;;;;;;;;;0,2;;;3,1;2,8;;;;293,6;125;;;;;;;185,91;;1,8;418,6;;OVDAPI;2026-03-14 17:01
2025-02-23;11:00;Noon (Position) - Port;;24;0;N;51;18,9;E;4;18,79;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;0;0;0;;;;;;;;;;;;;;2,9;4,2;;;;293,6;117,9;187,6;867,9;;;;;185,91;;3,3;1467;;OVDAPI;2026-03-14 17:01
2025-02-24;11:00;Noon (Position) - Port;;24;0,52;N;51;18,87;E;4;18,39;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;1,5;0;0;;;;;;;;;;;0,1;;;4,3;6,4;;;;293,6;107,1;187,6;867,9;;;;5696,25;185,91;;2,1;1456,2;;OVDAPI;2026-03-14 17:01
2025-02-25;11:00;Noon (Position) - Port;;24;5,14;N;51;15,33;E;4;22,36;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;1,67;0;0;;;;;;;;;;;0,1;;;4,2;3;;;;293,6;99,8;187,6;867,9;;;;7691,04;185,91;;1,6;1448,9;;OVDAPI;2026-03-14 17:01
2025-02-26;11:00;Noon (Position) - Port;;24;1,03;N;51;15,55;E;4;21,92;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;0,67;0;0;;;;;;;;;;;0,1;;;3,3;2;;;;293,6;94,4;187,6;867,9;;;;;185,91;;;1443,5;;OVDAPI;2026-03-14 17:01
2025-02-27;11:00;Noon (Position) - Port;;24;13;N;51;16,76;E;4;14,88;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;3,97;0;0;;;;;;;;;;;1;;;4,1;3,9;;;;293,6;85,4;187,6;867,9;;;;;185,91;;;1434,5;;OVDAPI;2026-03-14 17:01
2025-02-28;11:00;Noon (Position) - Port;;24;9,7;N;51;23,62;E;4;12,66;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;3,73;0;0;;;;;;;;;;;0,6;;;3,8;1,7;;;;293,6;79,3;187,6;867,9;;;;;185,91;;0,4;1428,4;;OVDAPI;2026-03-14 17:01
2025-03-01;11:00;Noon (Position) - Port;;24;80;N;51;25,73;E;2;39,67;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;6,7;0;0;;;;;;;;;;;5,4;;;3,5;1,9;;;;293,6;68,5;187,6;867,9;;;;;185,91;;0,9;1417,6;;OVDAPI;2026-03-14 17:01
2025-03-02;11:00;Noon (Position) - Port;;24;50,34;N;51;20,67;E;3;45,62;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;5,83;0;0;;;;;;;;;;;3,5;;;3,7;1,7;;;;293,6;59,6;187,6;867,9;;;;3871,98;185,91;;0,8;1408,7;;OVDAPI;2026-03-14 17:01
2025-03-03;11:00;Noon (Position) - Port;;24;46,75;N;51;25,01;E;2;39,06;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;4,83;0;0;;;;;;;;;;;3,5;;;4,8;1,3;;;;293,6;50;187,6;867,9;;;;6597,15;185,91;;0,5;1399,1;;OVDAPI;2026-03-14 17:01
2025-03-04;11:00;Noon (Position) - Port;;24;0;N;51;24,99;E;2;39,05;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;0;0;0;;;;;;;;;;;;;;2,9;1,8;;;;293,6;45,3;187,6;867,9;;;;;185,91;;0,8;1394,4;;OVDAPI;2026-03-14 17:01
2025-03-05;11:00;Noon (Position) - Port;;24;0;N;51;24,99;E;2;39,11;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;0;0;0;;;;;;;;;;;;;;2,7;2,5;;;;293,6;40,1;187,6;867,9;;;;;185,91;;1;1389,2;;OVDAPI;2026-03-14 17:01
2025-03-06;11:00;Noon (Position) - Port;;24;0;N;51;25,06;E;2;39,05;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;0;0;0;;;;;;;;;;;;;;3;1,8;;;;293,6;35,3;187,6;867,9;;;;;185,91;;0,8;1384,4;;OVDAPI;2026-03-14 17:01
2025-03-06;20:30;Departure;CargoOperations;9,5;0;N;51;25,12;E;2;39,16;NLTNZ;NLTNZ;202501-1-USHOU-NLTNZ;;6236,98;0;0;0;0;;;;;;;;;;;;;;1,9;3,8;;;;293,6;29,6;187,6;867,9;;;;;185,91;;0,8;1378,7;;OVDAPI;2026-03-14 17:01
2025-03-06;20:40;Begin of sea passage;;0,17;0,6;N;51;25,03;E;2;39,26;NLTNZ;NLRTM;202501-2-NLTNZ-NLRTM;;6236,98;0;0,17;0;0;;;;;;;;;;;0,1;;;0,1;;;;;293,6;29,4;187,6;867,9;;;;;185,91;;;1378,5;;OVDAPI;2026-03-16 14:32
2025-03-07;11:00;Noon (Position) - Sea passage;;14,33;126;N;52;8,48;E;2;37,97;NLTNZ;NLRTM;202501-2-NLTNZ-NLRTM;;6236,98;14,33;0;0;0;;;;;;;;;;;5;;;3;2,6;0,5;;;293,6;18,3;187,6;867,9;;;;;185,91;;0,5;1367,4;;OVDAPI;2026-03-16 14:32
2025-03-07;15:00;End of sea passage;;4;45;N;51;55,12;E;3;32,12;NLTNZ;NLRTM;202501-2-NLTNZ-NLRTM;;6236,98;4;0;0;0;;;;;;;;;;;2,6;;;0,6;0,2;;;;293,6;14,9;187,6;867,9;;;;;185,91;;0,1;1364;;OVDAPI;2026-03-16 14:32
2025-03-08;07:25;Arrival;;16,42;31;N;51;52,94;E;4;16,71;NLTNZ;NLRTM;202501-2-NLTNZ-NLRTM;;6236,98;0;5,42;11;0;;;;;;;;;;;1,8;;;3,3;1,4;;;;293,6;8,4;187,6;867,9;;;;;185,91;;0,7;1357,5;;OVDAPI;2026-03-16 14:32
2025-03-08;11:00;Noon (Position) - Port;;3,58;0;N;51;52,94;E;4;16,71;NLRTM;NLRTM;202501-2-NLTNZ-NLRTM;;1006,73;0;0;0;0;;;;;;;;;;;;;;0,4;0,2;;;;293,6;7,8;187,6;867,9;;;;;185,91;;0,1;1356,9;;OVDAPI;2026-03-16 14:32
2025-03-09;11:00;Noon (Position) - Port;;24;0;N;51;52,94;E;4;16,71;NLRTM;NLRTM;202501-2-NLTNZ-NLRTM;;1006,73;0;0;0;0;;;;;;;;;;;;;;4,7;1,4;;;;293,6;1,7;187,6;867,9;;;;8687;185,91;;0,7;1350,8;;OVDAPI;2026-03-16 14:32
