Date_UTC;Time_UTC;Event;Purposes_Of_Call;Time_Since_Previous_Report;Distance;Latitude_North_South;Latitude_Degree;Latitude_Minutes;Longitude_East_West;Longitude_Degree;Longitude_Minutes;Voyage_From;Voyage_To;Voyage_Number;Offhire_Reasons;Cargo_Mt;Time_Elapsed_Sailing;Time_Elapsed_Maneuvering;Time_Elapsed_Anchoring;Time_Elapsed_Drifting;ME_Consumption_HFO;ME_Consumption_LFO;ME_Consumption_MGO;AE_Consumption_HFO;AE_Consumption_LFO;AE_Consumption_MGO;Boiler_Consumption_HFO;Boiler_Consumption_LFO;Boiler_Consumption_MGO;Inert_gas_Consumption_MGO;ME_Consumption;ME_Consumption_BDN_2;ME_Consumption_BDN_3;AE_Consumption;Boiler_Consumption;Incinerator_Consumption;AE_Consumption_BDN_2;Boiler_Consumption_BDN_2;BDN_ROB;BDN_2_ROB;BDN_3_ROB;BDN_4_ROB;BDN_5_ROB;Cargo_heating_Consumption_HFO;Cargo_heating_Consumption_LFO;Cargo_heating_Consumption_MGO;Discharge_Pump_Work;Discharge_Pump_SFOC;Discharge_Pump_Fuel_Type;DPP_Cargo_Pump_Consumption_MDO;Cargo_Heating_Consumption_BDN;ROB_Fuel_Total;Incinerator_Consumption_BDN_2;Source_System;Last_Updated
2025-05-01;23:30;End of sea passage;;6,5;95;N;28;45,5;W;89;22,91;BRITQ;USMSY;202502-4-BRITQ-USMSY;;32236,67;6,5;0;0;0;;;;;;;;;;;7,9;;;2,3;1,8;;;;149;488,7;;;;;;;0;199,5;;;1,8;637,7;;OVDAPI;2025-11-03 06:55
2025-05-02;17:00;Noon (Position) - Sea passage;;17,5;127,7;N;29;57,83;W;90;17,67;BRITQ;USMSY;202502-4-BRITQ-USMSY;;32236,67;0;17,5;0;0;;;;;;;;;;;13,5;;;3,5;3,8;;;;125;488,7;;;;;;;0;199,5;;;3,8;613,7;;OVDAPI;2025-11-03 06:55
2025-05-03;17:00;Noon (Position) - Sea passage;;24;1;N;29;57,53;W;90;18,06;BRITQ;USMSY;202502-4-BRITQ-USMSY;;32236,67;0;1,75;22,25;0;;;;;;;;;;;0,8;;;5,2;10,8;;;;108,2;488,7;;;;;;;0;199,5;;;10;596,9;;OVDAPI;2025-11-03 06:55
2025-05-04;14:30;Arrival;;21,5;1,5;N;29;56,34;W;90;19,2;BRITQ;USMSY;202502-4-BRITQ-USMSY;;32236,67;0;4,1;17,4;0;;;;;;;;;;;1;;;3,7;5,5;;;;98;488,7;;;;;;;0;199,5;;;4,7;586,7;;OVDAPI;2025-11-03 06:55
2025-05-04;17:00;Noon (Position) - Port;;2,5;0;N;29;56,34;W;90;19,2;USMSY;USMSY;202502-4-BRITQ-USMSY;;2999,58;0;0;0;0;;;;;;;;;;;;;;0,5;0,6;;;;96,9;488,7;;;;;;;0;199,5;;;0,5;585,6;;OVDAPI;2025-11-03 06:55
2025-05-05;17:00;Noon (Position) - Port;;24;0;N;29;56,34;W;90;19,2;USMSY;USMSY;202502-4-BRITQ-USMSY;;2999,58;0;0;0;0;;;;;;;;;;;;;;5,4;5;;;;86,5;488,7;;;;;;;17031;199,5;;;4,2;575,2;;OVDAPI;2025-11-03 06:55
2025-05-06;17:00;Noon (Position) - Port;;24;0;N;29;56,34;W;90;19,2;USMSY;USMSY;202502-4-BRITQ-USMSY;;2999,58;0;0;0;0;;;;;;;;;;;;;;9,8;10,4;;;;67,1;488,7;;;;;;;23695;199,5;;;9,6;555,8;;OVDAPI;2025-11-03 06:55
2025-05-07;17:00;Noon (Position) - Port;;24;0;N;29;56,34;W;90;19,2;USMSY;USMSY;202502-4-BRITQ-USMSY;;2999,58;0;0;0;0;;;;;;;;;;;;;;8;11;;;;48,1;488,7;;;;;;;17976;199,5;;;10,2;536,8;;OVDAPI;2025-11-03 06:55
2025-05-08;17:00;Noon (Position) - Port;;24;0;N;29;56,34;W;90;19,2;USMSY;USMSY;202502-4-BRITQ-USMSY;;2999,58;0;0;0;0;;;;;;;;;;;;;;9,3;17,1;;;;21,7;488,7;370;;;;;;22092;199,5;;;16,3;880,4;;OVDAPI;2025-11-03 06:55
2025-05-09;11:50;Noon (Position) - Port;;18,83;0;N;29;56,34;W;90;19,2;USMSY;USMSY;202502-4-BRITQ-USMSY;;2999,58;0;0;0;0;;;;;;;;;;;;;;7,1;6,4;;;5,6;8,2;488,7;364,4;;;;;;11868,08;199,5;;;11,5;861,3;;OVDAPI;2025-11-03 06:55
2025-05-09;17:00;Departure;;5,17;82;N;29;22,72;W;89;34,84;USMSY;USMSY;202502-4-BRITQ-USMSY;;2999,58;0;5,17;0;0;;;;;;;;;;;2,4;;;0,8;0,2;;;;8,2;488,7;360,8;;;;;;0;199,5;;;;857,7;;OVDAPI;2025-11-03 06:55
2025-05-09;20:00;Begin of sea passage;;3;46;N;28;51,21;W;89;25,81;USMSY;USPCR;202502-5-USMSY-USPCR;;2999,58;0;3;0;0;;;;;;;;;;;2,4;;;0,9;3,3;;;;8,2;488,7;354,2;;;;;;0;199,5;;;3,3;851,1;;OVDAPI;2025-11-03 06:55
2025-05-10;17:00;Noon (Position) - Sea passage;;21;318;N;27;41,48;W;94;52,42;USMSY;USPCR;202502-5-USMSY-USPCR;;2999,58;21;0;0;0;;;;;;;;;;;21,7;;;6,8;10;;;;8,2;488,7;315,7;;;;;;0;199,5;;;;812,6;;OVDAPI;2025-11-03 06:55
2025-05-10;23:15;End of sea passage;;6,25;91;N;28;14,92;W;96;8,43;USMSY;USPCR;202502-5-USMSY-USPCR;;2999,58;6,25;0;0;0;;;;;;;;;;;8,5;;;2,7;4,7;;;;8,2;488,7;299,8;;;;;;0;199,5;;;;796,7;;OVDAPI;2025-11-03 06:55
2025-05-11;17:00;Noon (Position) - Sea passage;;17,75;5;N;28;21,55;W;96;13,44;USMSY;USPCR;202502-5-USMSY-USPCR;;2999,58;0;0,75;17;0;;;;;;;;;;;0,3;;;2,8;0,6;;;;8,2;488,7;296,1;;;;;;0;199,5;;;;793;;OVDAPI;2025-11-03 06:55
2025-05-12;17:00;Noon (Position) - Sea passage;;24;0;N;28;21,64;W;96;13,37;USMSY;USPCR;202502-5-USMSY-USPCR;;2999,58;0;0;24;0;;;;;;;;;;;;;;3,7;0,8;;;;8,2;488,7;291,6;;;;;;0;199,5;;;;788,5;;OVDAPI;2025-11-03 06:55
2025-05-13;17:00;Noon (Position) - Sea passage;;24;0;N;28;21,76;W;96;13,26;USMSY;USPCR;202502-5-USMSY-USPCR;;2999,58;0;0;24;0;;;;;;;;;;;;;;4,2;1,5;;;;8,2;488,7;285,9;;;;;;0;199,5;;;0,7;782,8;;OVDAPI;2025-11-03 06:55
2025-05-14;17:00;Noon (Position) - Sea passage;;24;29;N;28;34,76;W;96;32,49;USMSY;USPCR;202502-5-USMSY-USPCR;;2999,58;0;2,27;21,73;0;;;;;;;;;;;0,9;;;4,9;2,8;;;;8,2;488,7;277,3;;;;;;0;199,5;;;2;774,2;;OVDAPI;2025-11-03 06:55
2025-05-14;18:35;Arrival;;1,58;5;N;28;38,67;W;96;33,05;USMSY;USPCR;202502-5-USMSY-USPCR;;2999,58;0;1,58;0;0;;;;;;;;;;;0,5;;;0,3;;;;;8,2;488,7;276,5;;;;;;0;199,5;;;;773,4;;OVDAPI;2025-11-03 06:55
2025-05-15;17:00;Noon (Position) - Port;;22,42;0;N;28;38,67;W;96;33,05;USPCR;USPCR;202502-5-USMSY-USPCR;;16097,93;0;0;0;0;;;;;;;;;;;;;;3;1,1;;;;8,2;488,7;272,4;;;;;;0;199,5;;;;769,3;;OVDAPI;2025-11-03 06:55
2025-05-16;17:00;Noon (Position) - Port;;24;0;N;28;38,67;W;96;33,05;USPCR;USPCR;202502-5-USMSY-USPCR;;16097,93;0;0;0;0;;;;;;;;;;;;;;3,9;1;;;;8,2;488,7;267,4;;;;;;0;199,5;;;;764,3;;OVDAPI;2025-11-03 06:55
2025-05-16;21:05;Departure;;4,08;0;N;28;38,67;W;96;33,05;USPCR;USPCR;202502-5-USMSY-USPCR;;16097,93;0;0;0;0;;;;;;;;;;;;;;0,6;0,2;;;;8,2;488,7;266,6;;;;;;0;199,5;;;;763,5;;OVDAPI;2025-11-03 06:55
2025-05-16;23:45;Begin of sea passage;;2,67;27;N;28;23,58;W;96;15,7;USPCR;USFPO;202503-1-USPCR-USFPO;;16097,93;0;2,67;0;0;;;;;;;;;;;2,1;;;0,5;;;;;8,2;488,7;264;;;;;;0;199,5;;;;760,9;;OVDAPI;2025-11-03 06:55
2025-05-17;04:45;End of sea passage;;5;71;N;28;45;W;95;12,13;USPCR;USFPO;202503-1-USPCR-USFPO;;16097,93;5;0;0;0;;;;;;;;;;;5,2;;;0,6;;;;;8,2;488,7;258,2;;;;;;0;199,5;;;;755,1;;OVDAPI;2025-11-03 06:55
2025-05-17;17:00;Noon (Position) - Sea passage;;12,25;7;N;28;52,23;W;95;10,15;USPCR;USFPO;202503-1-USPCR-USFPO;;16097,93;0;12,25;0;0;;;;;;;;;;;0,1;;;1,8;0,6;;;;8,2;488,7;255,7;;;;;;0;199,5;;;;752,6;;OVDAPI;2025-11-03 06:55
2025-05-18;04:35;Arrival;;11,58;10;N;28;56,66;W;95;18,49;USPCR;USFPO;202503-1-USPCR-USFPO;;16097,93;0;11,58;0;0;;;;;;;;;;;0,5;;;2,1;0,6;;;;8,2;488,7;252,5;;;;;;0;199,5;;;;749,4;;OVDAPI;2025-11-03 06:55
2025-05-18;17:00;Noon (Position) - Port;;12,42;0;N;28;56,66;W;95;18,49;USFPO;USFPO;202503-1-USPCR-USFPO;;30836,77;0;0;0;0;;;;;;;;;;;;;;1,6;0,6;;;;8,2;488,7;250,3;;;;;;0;199,5;;;;747,2;;OVDAPI;2025-11-03 06:55
2025-05-19;17:00;Noon (Position) - Port;;24;0;N;28;56,66;W;95;18,49;USFPO;USFPO;202503-1-USPCR-USFPO;;30836,77;0;0;0;0;;;;;;;;;;;;;;3,7;1;;;;8,2;488,7;245,6;;;;;;0;199,5;;;;742,5;;OVDAPI;2025-11-03 06:55
2025-05-20;14:35;Departure;;21,58;0;N;28;56,66;W;95;18,49;USFPO;USFPO;202503-1-USPCR-USFPO;;30836,77;0;0;0;0;;;;;;;;;;;;;;3,2;0,9;;;;8,2;488,7;241,5;;;;;;0;199,5;;;;738,4;;OVDAPI;2025-11-03 06:55
2025-05-20;15:30;Begin of sea passage;;0,92;6;N;28;52,58;W;95;13,3;USFPO;USHOU;202503-2-USFPO-USHOU;;30836,77;0;0,92;0;0;;;;;;;;;;;0,5;;;0,2;;;;;8,2;488,7;240,8;;;;;;0;199,5;;;;737,7;;OVDAPI;2025-11-03 06:54
2025-05-20;17:00;Noon (Position) - Sea passage;;1,5;20;N;28;49,34;W;94;56,88;USFPO;USHOU;202503-2-USFPO-USHOU;;30836,77;1,5;0;0;0;;;;;;;;;;;0,9;;;0,1;;;;;8,2;488,7;239,8;;;;;;0;199,5;;;;736,7;;OVDAPI;2025-11-03 06:54
2025-05-20;20:00;End of sea passage;;3;40;N;29;14,41;W;94;29,52;USFPO;USHOU;202503-2-USFPO-USHOU;;30836,77;3;0;0;0;;;;;;;;;;;3,7;;;0,4;;;;;8,2;488,7;235,7;;;;;;0;199,5;;;;732,6;;OVDAPI;2025-11-03 06:54
2025-05-21;14:05;Arrival;;18,08;42;N;29;44,97;W;95;5,75;USFPO;USHOU;202503-2-USFPO-USHOU;;30836,77;0;6,58;11,5;0;;;;;;;;;;;3,4;;;2,6;0,6;;;;8,2;488,7;229,1;;;;;;0;199,5;;;;726;;OVDAPI;2025-11-03 06:54
2025-05-21;17:00;Noon (Position) - Port;;2,92;0;N;29;44,97;W;95;5,75;USHOU;USHOU;202503-2-USFPO-USHOU;;33813,33;0;0;0;0;;;;;;;;;;;;;;0,2;0,1;;;;8,2;488,7;228,8;;;;;;0;199,5;;;;725,7;;OVDAPI;2025-11-03 06:54
2025-05-22;17:00;Noon (Position) - Port;;24;45;N;29;14,8;W;94;36,23;USHOU;USHOU;202503-2-USFPO-USHOU;;33813,33;0;4,75;0;0;;;;;;;;;;;3,4;;;3,1;0,8;;;;8,2;488,7;221,5;299,8;;;;;0;199,5;;;;1018,2;;OVDAPI;2025-11-03 06:54
2025-05-23;17:00;Noon (Position) - Port;;24;44;N;29;34,08;W;94;55,34;USHOU;USHOU;202503-2-USFPO-USHOU;;33813,33;0;3,07;0;0;;;;;;;;;;;1,9;;;3;0,9;;;;8,2;488,7;215,7;299,8;;;;;0;199,5;;;;1012,4;;OVDAPI;2025-11-03 06:54
2025-05-24;17:00;Noon (Position) - Port;;24;20;N;29;36,52;W;95;1,14;USHOU;USHOU;202503-2-USFPO-USHOU;;33813,33;0;1,42;0;0;;;;;;;;;;;1;;;3,4;1,1;;;;8,2;488,7;210,2;299,8;;;;;0;199,5;;;;1006,9;;OVDAPI;2025-11-03 06:54
2025-05-25;13:32;Departure;;20,53;0;N;29;36,52;W;95;1,15;USHOU;USHOU;202503-2-USFPO-USHOU;;33813,33;0;0;0;0;;;;;;;;;;;;;;3,1;1;;;;8,2;488,7;206,1;299,8;;;;;0;199,5;;;;1002,8;;OVDAPI;2025-11-03 06:54
2025-05-25;17:00;Begin of sea passage;;3,47;32;N;29;17,8;W;94;36,73;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;0;3,47;0;0;;;;;;;;;;;2,5;;;0,7;0,1;;;;8,2;488,7;202,8;299,8;;;;;0;199,5;;;;999,5;;OVDAPI;2025-11-03 06:54
2025-05-26;17:00;Noon (Position) - Sea passage;;24;333;N;25;34,22;W;90;29,62;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;25;;;3,4;;;;;8,2;488,7;174,4;299,8;;;;;0;199,5;;;;971,1;;OVDAPI;2025-11-03 06:54
2025-05-27;17:00;Noon (Position) - Sea passage;;24;338;N;23;58,36;W;84;35,13;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;12,4;8,2;5,9;3,9;;;;;0;478,9;162;299,8;;;;;0;199,5;;;;940,7;;OVDAPI;2025-11-03 06:54
2025-05-28;17:00;Noon (Position) - Sea passage;;24;352;N;22;41,03;W;78;26,34;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;26,5;;;4;;;;;448,4;162;299,8;;;;;;0;199,5;;;;910,2;;OVDAPI;2025-11-03 06:54
2025-05-29;16:00;Noon (Position) - Sea passage;;23;310;N;20;32,51;W;73;29,57;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;23;0;0;0;;;;;;;;;;;25,5;;;3,6;;;;;419,3;162;299,8;;;;;;0;199,5;;;;881,1;;OVDAPI;2025-11-03 06:54
2025-05-30;16:00;Noon (Position) - Sea passage;;24;329;N;19;42,81;W;67;44,26;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;26,3;;;3,7;;;;;389,3;162;299,8;;;;;;0;199,5;;;;851,1;;OVDAPI;2025-11-03 06:54
2025-05-31;16:00;Noon (Position) - Sea passage;;24;328;N;18;57,3;W;62;6,06;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;26,4;;;3,6;;;;;359,3;162;299,8;;;;;;0;199,5;;;;821,1;;OVDAPI;2025-11-03 06:54
2025-06-01;16:00;Noon (Position) - Sea passage;;24;324;N;15;58,47;W;57;23,36;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;26,3;;;3,3;;;;;329,7;162;299,8;;;;;;0;199,5;;;;791,5;;OVDAPI;2025-11-03 06:54
2025-06-02;16:00;Noon (Position) - Sea passage;;24;314;N;12;58,87;W;52;57,35;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;26;;;3,4;;;;;300,3;162;299,8;;;;;;0;199,5;;;;762,1;;OVDAPI;2025-11-03 06:54
2025-06-03;15:00;Noon (Position) - Sea passage;;23;299;N;10;26,42;W;48;34,06;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;23;0;0;0;;;;;;;;;;;24,9;;;3,2;;;;;272,2;162;299,8;;;;;;0;199,5;;;;734;;OVDAPI;2025-11-03 06:54
2025-06-04;15:00;Noon (Position) - Sea passage;;24;320;N;7;12,73;W;44;20,12;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;26,2;;;3,3;;;;;242,7;162;299,8;;;;;;0;199,5;;;;704,5;;OVDAPI;2025-11-03 06:54
2025-06-05;14:00;Noon (Position) - Sea passage;;23;332;N;3;53,41;W;40;15,23;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;23;0;0;0;;;;;;;;;;;25,2;;;3,4;;;;;214,1;162;299,8;;;;;;0;199,5;;;;675,9;;OVDAPI;2025-11-03 06:54
2025-06-06;14:00;Noon (Position) - Sea passage;;24;330;N;0;26,45;W;35;57,47;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;26,5;;;3,5;;;;;184,1;162;299,8;;;;;;0;199,5;;;;645,9;;OVDAPI;2025-11-03 06:54
2025-06-07;13:00;Noon (Position) - Sea passage;;23;298;S;2;34,25;W;32;0,96;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;23;0;0;0;;;;;;;;;;;25,5;;;3,3;;;;;155,3;162;299,8;;;;;;0;199,5;;;;617,1;;OVDAPI;2025-11-03 06:54
2025-06-08;13:00;Noon (Position) - Sea passage;;24;315;S;5;58,1;W;28;0,2;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;26,4;;;3,3;;;;;125,6;162;299,8;;;;;;0;199,5;;;;587,4;;OVDAPI;2025-11-03 06:54
2025-06-09;13:00;Noon (Position) - Sea passage;;24;318;S;9;24,37;W;23;54,95;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;26,5;;;3,4;;;;;95,7;162;299,8;;;;;;0;199,5;;;;557,5;;OVDAPI;2025-11-03 06:54
2025-06-10;13:00;Noon (Position) - Sea passage;;24;326;S;12;51,48;W;19;39,92;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;26,5;;;3,2;;;;;66;161,7;299,8;;;;;;0;199,5;;;;527,5;0,3;OVDAPI;2025-11-03 06:54
2025-06-11;12:00;Noon (Position) - Sea passage;;23;309;S;16;7,04;W;15;29,06;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;23;0;0;0;;;;;;;;;;;25,3;;;3;;;;;37,7;161,7;299,8;;;;;;0;199,5;;;;499,2;;OVDAPI;2025-11-03 06:54
2025-06-12;12:00;Noon (Position) - Sea passage;;24;318;S;19;17,27;W;11;9,33;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;26,4;;;3,2;;;;;8,1;161,7;299,8;;;;;;0;199,5;;;;469,6;;OVDAPI;2025-11-03 06:54
2025-06-13;12:00;Noon (Position) - Sea passage;;24;323;S;22;29,18;W;6;26,81;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;8,1;18,3;;3,2;0,3;;;;0;161,7;278;;;;;;0;199,5;;;;439,7;;OVDAPI;2025-11-03 06:54
2025-06-14;11:00;Noon (Position) - Sea passage;;23;323;S;25;30,36;W;1;35,64;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;23;0;0;0;;;;;;;;;;;25,3;;;2,9;0,3;;;;161,7;249,5;;;;;;;0;199,5;;;;411,2;;OVDAPI;2025-11-03 06:54
2025-06-15;11:00;Noon (Position) - Sea passage;;24;342;S;28;24,37;E;3;36,5;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;26,4;;;3;0,3;;;;161,7;219,8;;;;;;;0;199,5;;;;381,5;;OVDAPI;2025-11-03 06:54
2025-06-16;11:00;Noon (Position) - Sea passage;;24;310;S;30;35,95;E;8;2,68;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;26,4;;;3;0,4;;;;161,7;190;;;;;;;0;199,5;;;;351,7;;OVDAPI;2025-11-03 06:54
2025-06-17;11:00;Noon (Position) - Sea passage;;24;322;S;33;28,96;E;14;37,78;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;26,4;;;3;0,4;;;;161,7;160,2;;;;;;;0;199,5;;;;321,9;;OVDAPI;2025-11-03 06:54
2025-06-18;10:00;Noon (Position) - Sea passage;;23;297;S;35;21,77;E;20;3,52;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;23;0;0;0;;;;;;;;;;;24,4;;;2,9;0,5;;;;161,7;132,4;;;;;;;0;199,5;;;;294,1;;OVDAPI;2025-11-03 06:54
2025-06-19;10:00;Noon (Position) - Sea passage;;24;297;S;34;42,81;E;25;55,85;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;25,8;;;3,2;0,1;;;;161,7;103,3;;;;;;;0;199,5;;;;265;;OVDAPI;2025-11-03 06:54
2025-06-20;10:00;Noon (Position) - Sea passage;;24;247;S;32;24,71;E;29;46,97;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;24;0;0;0;;;;;;;;;;;17,8;;;3;0,4;;;;161,7;82,1;;;;;;;0;199,5;;;;243,8;;OVDAPI;2025-11-03 06:54
2025-06-21;04:00;End of sea passage;;18;172;S;29;50,45;E;31;11,36;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;18;0;0;0;;;;;;;;;;;8,2;;;2,2;0,4;;;;161,7;71,3;;;;;;;0;199,5;;;;233;;OVDAPI;2025-11-03 06:54
2025-06-21;06:40;Arrival;;2,67;3;S;29;53,22;E;31;2,23;USHOU;ZADUR;202503-3-USHOU-ZADUR;;33813,33;0;2,67;0;0;;;;;;;;;;;0,5;;;0,4;0,1;;;;161,7;70,3;;;;;;;0;199,5;;;;232;;OVDAPI;2025-11-03 06:54
2025-06-21;10:00;Noon (Position) - Port;;3,33;0;S;29;53,22;E;31;2,23;ZADUR;ZADUR;202503-3-USHOU-ZADUR;;33813,33;0;0;0;0;;;;;;;;;;;;;;0,3;0,1;;;;161,7;69,9;;;;;;;0;199,5;;;;231,6;;OVDAPI;2025-11-03 06:54
2025-06-21;17:20;Departure;;7,33;0;S;29;53,21;E;31;2,23;ZADUR;ZADUR;202503-3-USHOU-ZADUR;;33813,33;0;0;0;0;;;;;;;;;;;;;;0,7;0,4;;;;161,7;68,8;499,8;;;;;;0;199,5;;;;730,3;;OVDAPI;2025-11-03 06:54
2025-06-21;18:00;Begin of sea passage;;0,67;4;S;29;51,03;E;31;5,22;ZADUR;INHZR;202503-4-ZADUR-INHZR;;33813,33;0;0,67;0;0;;;;;;;;;;;0,2;;;0,1;0,1;;;;161,7;68,4;499,8;;;;;;0;199,5;;;;729,9;;OVDAPI;2025-11-03 06:54
2025-06-22;10:00;Noon (Position) - Sea passage;;16;204;S;27;41,89;E;33;57,11;ZADUR;INHZR;202503-4-ZADUR-INHZR;;33813,33;16;0;0;0;;;;;;;;;;;16,4;;;1,8;;;;;161,7;50,2;499,8;;;;;;0;199,5;;;;711,7;;OVDAPI;2025-11-03 06:54
2025-06-23;10:00;Noon (Position) - Sea passage;;24;324;S;23;24;E;37;30,99;ZADUR;INHZR;202503-4-ZADUR-INHZR;;33813,33;24;0;0;0;;;;;;;;;;;26;;;2;;;1;;159,7;23,2;499,8;;;;;;0;199,5;;;;682,7;;OVDAPI;2025-11-03 06:54
2025-06-24;09:00;Noon (Position) - Sea passage;;23;341;S;18;40,39;E;40;59,37;ZADUR;INHZR;202503-4-ZADUR-INHZR;;33813,33;23;0;0;0;;;;;;;;;;;23,2;1,5;;3,2;;0,3;;;156,2;0;498,3;;;;;;0;199,5;;;;654,5;;OVDAPI;2025-11-03 06:54
2025-06-25;09:00;Noon (Position) - Sea passage;;24;353;S;14;22,78;E;45;8,58;ZADUR;INHZR;202503-4-ZADUR-INHZR;;33813,33;24;0;0;0;;;;;;;;;;;26,1;;;3,5;;;;;152,7;472,2;;;;;;;0;199,5;;;;624,9;;OVDAPI;2025-11-03 06:54
2025-06-26;08:00;Noon (Position) - Sea passage;;23;330;S;10;17,14;E;48;46,34;ZADUR;INHZR;202503-4-ZADUR-INHZR;;33813,33;23;0;0;0;;;;;;;;;;;25;;;3,5;;;;0,2;149,2;447;;;;;;;0;199,5;;;;596,2;;OVDAPI;2025-11-03 06:54
2025-06-27;08:00;Noon (Position) - Sea passage;;24;326;S;5;52,03;E;51;58,45;ZADUR;INHZR;202503-4-ZADUR-INHZR;;33813,33;24;0;0;0;;;;;;;;;;;26,1;;;3,4;0,4;;;;149,2;417,1;;;;;;;0;199,5;;;;566,3;;OVDAPI;2025-11-03 06:54
2025-06-28;07:00;Noon (Position) - Sea passage;;23;332;S;1;26,77;E;55;5,91;ZADUR;INHZR;202503-4-ZADUR-INHZR;;33813,33;23;0;0;0;;;;;;;;;;;25,1;;;3,8;0,5;;;;149,2;387,7;;;;;;;0;199,5;;;;536,9;;OVDAPI;2025-11-03 06:54
2025-06-29;07:00;Noon (Position) - Sea passage;;24;362;N;3;30,41;E;58;35,65;ZADUR;INHZR;202503-4-ZADUR-INHZR;;33813,33;24;0;0;0;;;;;;;;;;;26,1;;;3,7;0,5;;;;149,2;357,4;;;;;;;0;199,5;;;;506,6;;OVDAPI;2025-11-03 06:54
2025-06-30;07:00;Noon (Position) - Sea passage;;24;315;N;7;47,1;E;61;39,63;ZADUR;INHZR;202503-4-ZADUR-INHZR;;33813,33;24;0;0;0;;;;;;;;;;;26,2;;;3,8;;;;;149,2;327,4;;;;;;;0;199,5;;;;476,6;;OVDAPI;2025-11-03 06:54
2025-07-01;07:00;Noon (Position) - Sea passage;;24;331;N;12;14,83;E;64;55,25;ZADUR;INHZR;202503-4-ZADUR-INHZR;;33813,33;24;0;0;0;;;;;;;;;;;26,3;;;3,8;0,2;;;;149,2;297,1;;;;;;;0;199,5;;;;446,3;;OVDAPI;2025-11-03 06:54
2025-07-02;06:30;Noon (Position) - Sea passage;;23,5;321;N;16;38,17;E;68;16,54;ZADUR;INHZR;202503-4-ZADUR-INHZR;;33813,33;23,5;0;0;0;;;;;;;;;;;25,7;;;3,8;;;;;149,2;267,6;;;;;;;0;199,5;;;;416,8;;OVDAPI;2025-11-03 06:54
2025-07-03;06:30;Noon (Position) - Sea passage;;24;322,23;N;20;3,53;E;72;16,18;ZADUR;INHZR;202503-4-ZADUR-INHZR;;33813,33;24;0;0;0;;;;;;;;;;;25,9;;;3,8;;;;;149,2;237,9;;;;;;;0;199,5;;;;387,1;;OVDAPI;2025-11-03 06:54
2025-07-03;11:30;End of sea passage;;5;63;N;20;52,86;E;72;33,22;ZADUR;INHZR;202503-4-ZADUR-INHZR;;33813,33;5;0;0;0;;;;;;;;;;;3,6;;;0,7;0,2;;;;149,2;233,4;;;;;;;0;199,5;;;;382,6;;OVDAPI;2025-11-03 06:54
2025-07-03;14:06;Arrival;;2,6;14;N;21;4,75;E;72;37,86;ZADUR;INHZR;202503-4-ZADUR-INHZR;;33813,33;0;2,6;0;0;;;;;;;;;;;0,4;;;0,4;0,1;;;;149,2;232,5;;;;;;;0;199,5;;;;381,7;;OVDAPI;2025-11-03 06:54
